,ID,label,POS tags
40234,GO:0010945,CoA pyrophosphatase activity,NOUN | NOUN | NOUN
40235,GO:0106373,3-deoxyglucosone dehydrogenase activity,NOUN | NOUN | NOUN
40236,GO:0033379,maintenance of protease location in T cell secretory granule,NOUN | ADP | ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
40237,GO:2000988,regulation of hemicellulose catabolic process,NOUN | ADP | ADJ | ADJ | NOUN
40238,GO:0070493,thrombin-activated receptor signaling pathway,NOUN | NOUN | NOUN | NOUN
40239,GO:0042920,3-hydroxyphenylpropionic acid transmembrane transport,ADJ | NOUN | NOUN | NOUN
40240,GO:0016462,pyrophosphatase activity,NOUN | NOUN
40241,GO:0016900,"oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor",NOUN | PUNCT | ADP | ADP | DET | NOUN | NOUN | ADP | NOUN | NOUN | ADP | NOUN
40242,GO:0070880,fungal-type cell wall beta-glucan biosynthetic process,NOUN | NOUN | NOUN | NOUN | ADJ | NOUN
40243,GO:0030419,nicotianamine catabolic process,NOUN | ADJ | NOUN
40244,GO:0001748,insect visual primordium development,ADJ | ADJ | NOUN | NOUN
40245,GO:0097147,NOXA-BCL-2 complex,PROPN | NOUN
40246,GO:0047111,formate dehydrogenase (cytochrome-c-553) activity,NOUN | NOUN | NOUN | NOUN
40247,GO:0018058,"N-terminal protein amino acid deamination, from amino carbon",ADJ | NOUN | NOUN | NOUN | NOUN | ADP | NOUN | NOUN
40248,GO:0052808,reduced coenzyme F420:NADP+ oxidoreductase activity,VERB | NOUN | NOUN | NOUN | NOUN
40249,GO:0002660,positive regulation of peripheral tolerance induction,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40250,GO:0006879,cellular iron ion homeostasis,ADJ | NOUN | NOUN | NOUN
40251,GO:0090006,regulation of linear element assembly,NOUN | ADP | ADJ | NOUN | NOUN
40252,GO:0015159,polysaccharide transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
40253,GO:0051596,methylglyoxal catabolic process,ADJ | ADJ | NOUN
40254,GO:0003723,RNA binding,NOUN | NOUN
40255,GO:0003925,G protein activity,NOUN | NOUN | NOUN
40256,GO:0034526,2-methylnaphthalene hydroxylase activity,NOUN | NOUN | NOUN
40257,GO:0019901,protein kinase binding,NOUN | NOUN | VERB
40258,GO:0051302,regulation of cell division,NOUN | ADP | NOUN | NOUN
40259,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",NOUN | NOUN | VERB | NOUN | NOUN
40260,GO:0070700,BMP receptor binding,NOUN | NOUN | VERB
40261,GO:0071765,nuclear inner membrane organization,ADJ | ADJ | NOUN | NOUN
40262,GO:0098559,cytoplasmic side of early endosome membrane,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40263,GO:0044260,cellular macromolecule metabolic process,ADJ | NOUN | ADJ | NOUN
40264,GO:0000715,"nucleotide-excision repair, DNA damage recognition",NOUN | NOUN | NOUN | NOUN | NOUN
40265,GO:1905680,regulation of innate immunity memory response,NOUN | ADP | ADJ | NOUN | NOUN | NOUN
40266,GO:0097647,amylin receptor signaling pathway,NOUN | NOUN | NOUN | NOUN
40267,GO:0009440,cyanate catabolic process,ADJ | ADJ | NOUN
40268,GO:1990728,mitotic spindle assembly checkpoint MAD1-MAD2 complex,ADJ | NOUN | NOUN | NOUN | PROPN | NOUN
40269,GO:0048370,lateral mesoderm formation,ADJ | NOUN | NOUN
40270,GO:0046917,triphosphoribosyl-dephospho-CoA synthase activity,NOUN | NOUN | NOUN
40271,GO:0044467,glial cell-derived neurotrophic factor production,NOUN | NOUN | ADJ | NOUN | NOUN
40272,GO:0006653,"1,2-diacyl-sn-glycero-3-phosphocholine metabolic process",NOUN | ADJ | NOUN
40273,GO:0033211,adiponectin-activated signaling pathway,NOUN | NOUN | NOUN
40274,GO:0001894,tissue homeostasis,NOUN | NOUN
40275,GO:1905600,regulation of receptor-mediated endocytosis involved in cholesterol transport,NOUN | ADP | NOUN | NOUN | VERB | ADP | NOUN | NOUN
40276,GO:2000394,positive regulation of lamellipodium morphogenesis,ADJ | NOUN | ADP | NOUN | NOUN
40277,GO:0048704,embryonic skeletal system morphogenesis,ADJ | ADJ | NOUN | NOUN
40278,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,NOUN | NOUN | NOUN
40279,GO:0046943,carboxylic acid transmembrane transporter activity,ADJ | NOUN | NOUN | NOUN | NOUN
40280,GO:0004921,interleukin-11 receptor activity,NOUN | NOUN | NOUN
40281,GO:1905815,regulation of dorsal/ventral axon guidance,NOUN | ADP | ADJ | NOUN | NOUN
40282,GO:0030199,collagen fibril organization,NOUN | NOUN | NOUN
40283,GO:0045466,R7 cell differentiation,NOUN | NOUN | NOUN
40284,GO:0008233,peptidase activity,NOUN | NOUN
40285,GO:1902940,positive regulation of intracellular calcium activated chloride channel activity,ADJ | NOUN | ADP | ADJ | NOUN | VERB | NOUN | NOUN | NOUN
40286,GO:1901413,regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA,NOUN | ADP | NOUN | ADJ | NOUN | ADP | NOUN | CCONJ | NOUN
40287,GO:0051660,establishment of centrosome localization,NOUN | ADP | ADJ | NOUN
40288,GO:0035983,response to trichostatin A,NOUN | ADP | NOUN | NOUN
40289,GO:1904515,positive regulation of TORC2 signaling,ADJ | NOUN | ADP | NOUN | NOUN
40290,GO:0008869,galactonate dehydratase activity,NOUN | NOUN | NOUN
40291,GO:0030697,S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity,NOUN | NOUN | NOUN | NOUN | NOUN
40292,GO:0071768,mycolic acid biosynthetic process,ADJ | NOUN | ADJ | NOUN
40293,GO:0050329,tetrahydroxypteridine cycloisomerase activity,NOUN | NOUN | NOUN
40294,GO:0017023,myosin phosphatase complex,NOUN | NOUN | NOUN
40295,GO:0048834,specification of petal number,NOUN | ADP | ADJ | NOUN
40296,GO:1900783,fumiquinazoline F catabolic process,NOUN | NOUN | ADJ | NOUN
40297,GO:0031089,platelet dense granule lumen,NOUN | ADJ | ADJ | NOUN
40298,GO:0002796,positive regulation of antimicrobial peptide secretion,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40299,GO:0061346,planar cell polarity pathway involved in heart morphogenesis,NOUN | NOUN | NOUN | NOUN | ADJ | ADP | NOUN | NOUN
40300,GO:0008663,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",NOUN | NOUN | NOUN
40301,GO:0051427,hormone receptor binding,NOUN | NOUN | VERB
40302,GO:1903018,regulation of glycoprotein metabolic process,NOUN | ADP | NOUN | ADJ | NOUN
40303,GO:0034356,NAD biosynthesis via nicotinamide riboside salvage pathway,NOUN | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
40304,GO:0044512,envenomation resulting in modulation of glucagon-like peptide receptor 1 activity in another organism,NOUN | ADP | ADP | NOUN | ADP | NOUN | NOUN | NOUN | NUM | NOUN | ADP | DET | NOUN
40305,GO:0010599,production of lsiRNA involved in RNA interference,NOUN | ADP | NOUN | VERB | ADP | NOUN | NOUN
40306,GO:0017169,CDP-alcohol phosphatidyltransferase activity,NOUN | NOUN | NOUN
40307,GO:0031702,type 1 angiotensin receptor binding,NOUN | NUM | NOUN | NOUN | VERB
40308,GO:0072087,renal vesicle development,ADJ | NOUN | NOUN
40309,GO:2000776,histone H4 acetylation involved in response to DNA damage stimulus,NOUN | NOUN | NOUN | ADJ | ADP | NOUN | ADP | NOUN | NOUN | NOUN
40310,GO:0043386,mycotoxin biosynthetic process,NOUN | ADJ | NOUN
40311,GO:0050843,S-adenosylmethionine catabolic process,NOUN | ADJ | NOUN
40312,GO:0006297,"nucleotide-excision repair, DNA gap filling",NOUN | NOUN | NOUN | NOUN | NOUN
40313,GO:0009222,pyrimidine ribonucleotide catabolic process,NOUN | NOUN | ADJ | NOUN
40314,GO:0005343,organic acid:sodium symporter activity,ADJ | NOUN | NOUN | NOUN
40315,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,ADJ | NOUN | ADP | ADJ | ADJ | NOUN | VERB | ADP | ADJ | NOUN | ADP | ADJ | NOUN | VERB | ADP | NOUN | NOUN | NOUN
40316,GO:0006194,dIDP phosphorylation,NOUN | NOUN
40317,GO:0090686,glycine betaine-activated nonselective monovalent cation channel activity,NOUN | NOUN | ADJ | ADJ | NOUN | NOUN | NOUN
40318,GO:2000408,negative regulation of T cell extravasation,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40319,GO:2000866,positive regulation of estradiol secretion,ADJ | NOUN | ADP | NOUN | NOUN
40320,GO:1902080,regulation of calcium ion import into sarcoplasmic reticulum,NOUN | ADP | NOUN | NOUN | NOUN | ADP | ADJ | NOUN
40321,GO:0022897,proton-dependent peptide secondary active transmembrane transporter activity,ADJ | NOUN | ADJ | ADJ | NOUN | NOUN | NOUN
40322,GO:0042676,compound eye cone cell fate commitment,NOUN | NOUN | NOUN | NOUN | NOUN | NOUN
40323,GO:2000395,regulation of ubiquitin-dependent endocytosis,NOUN | ADP | ADJ | NOUN
40324,GO:0035103,sterol regulatory element binding protein cleavage,NOUN | ADJ | NOUN | NOUN | NOUN | NOUN
40325,GO:0034702,ion channel complex,NOUN | NOUN | ADJ
40326,GO:1905134,positive regulation of meiotic chromosome separation,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40327,GO:0031400,negative regulation of protein modification process,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40328,GO:0042355,L-fucose catabolic process,ADJ | ADJ | NOUN
40329,GO:0010098,suspensor development,NOUN | NOUN
40330,GO:0098725,symmetric cell division,ADJ | NOUN | NOUN
40331,GO:0071836,nectar secretion,NOUN | NOUN
40332,GO:0071005,U2-type precatalytic spliceosome,NOUN | ADJ | NOUN
40333,GO:0031953,negative regulation of protein autophosphorylation,ADJ | NOUN | ADP | NOUN | NOUN
40334,GO:0061948,premature acrosome loss,ADJ | ADJ | NOUN
40335,GO:0102257,1-16:0-2-18:2-phosphatidylcholine sn-1 acylhydrolase activity,NOUN | NOUN | NOUN | NOUN
40336,GO:0070925,organelle assembly,NOUN | NOUN
40337,GO:1904195,regulation of granulosa cell proliferation,NOUN | ADP | NOUN | NOUN | NOUN
40338,GO:0035752,lysosomal lumen pH elevation,ADJ | NOUN | NOUN | NOUN
40339,GO:0140479,ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase,NOUN | NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN
40340,GO:0035486,cytosine/cytosine mispair binding,NOUN | NOUN | NOUN
40341,GO:0047253,"alpha-1,6-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity",NOUN | NOUN | NOUN
40342,GO:0038168,epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade,ADJ | NOUN | NOUN | NOUN | NOUN | NOUN | ADP | NOUN | NOUN | NOUN
40343,GO:0071869,response to catecholamine,NOUN | ADP | NOUN
40344,GO:1990476,"synaptic vesicle, resting pool",ADJ | NOUN | NOUN | NOUN
40345,GO:0097581,lamellipodium organization,NOUN | NOUN
40346,GO:0018165,peptidyl-tyrosine uridylylation,NOUN | NOUN
40347,GO:0015546,sulfathiazole transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
40348,GO:0045640,regulation of basophil differentiation,NOUN | ADP | NOUN | NOUN
40349,GO:0046689,response to mercury ion,NOUN | ADP | NOUN | NOUN
40350,GO:0021743,hypoglossal nucleus development,ADJ | NOUN | NOUN
40351,GO:0072390,phenol metabolic process,ADJ | ADJ | NOUN
40352,GO:0102770,inositol phosphorylceramide synthase activity,NOUN | NOUN | NOUN | NOUN
40353,GO:0060382,regulation of DNA strand elongation,NOUN | ADP | NOUN | NOUN | NOUN
40354,GO:1901925,negative regulation of protein import into nucleus during spindle assembly checkpoint,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN
40355,GO:1902039,negative regulation of seed dormancy process,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40356,GO:0071474,cellular hyperosmotic response,ADJ | ADJ | NOUN
40357,GO:0000250,lanosterol synthase activity,NOUN | NOUN | NOUN
40358,GO:0061360,optic chiasma development,ADJ | NOUN | NOUN
40359,GO:0120251,hydrocarbon biosynthetic process,NOUN | ADJ | NOUN
40360,GO:1902664,positive regulation of peptidyl-L-cysteine S-palmitoylation,ADJ | NOUN | ADP | NOUN | NOUN
40361,GO:1901926,cadinene metabolic process,NOUN | ADJ | NOUN
40362,GO:1900409,positive regulation of cellular response to oxidative stress,ADJ | NOUN | ADP | ADJ | NOUN | ADP | ADJ | NOUN
40363,GO:1905919,negative regulation of CoA-transferase activity,ADJ | NOUN | ADP | NOUN | NOUN
40364,GO:0018727,2-phenanthrol sulfotransferase activity,NOUN | NOUN | NOUN
40365,GO:0051304,chromosome separation,NOUN | NOUN
40366,GO:1903398,regulation of m7G(5')pppN diphosphatase activity,NOUN | ADP | NOUN | NOUN | NOUN
40367,GO:0016570,histone modification,NOUN | NOUN
40368,GO:0015806,S-methylmethionine transport,NOUN | NOUN
40369,GO:0004732,pyridoxal oxidase activity,NOUN | NOUN | NOUN
40370,GO:0042414,epinephrine metabolic process,NOUN | ADJ | NOUN
40371,GO:0010901,regulation of very-low-density lipoprotein particle remodeling,NOUN | ADP | ADJ | NOUN | NOUN | NOUN
40372,GO:0032533,regulation of follicle cell microvillus length,NOUN | ADP | NOUN | NOUN | NOUN | NOUN
40373,GO:0046218,indolalkylamine catabolic process,NOUN | ADJ | NOUN
40374,GO:0060205,cytoplasmic vesicle lumen,ADJ | NOUN | NOUN
40375,GO:0002364,NK T cell lineage commitment,NOUN | NOUN | NOUN | NOUN | NOUN
40376,GO:1901324,response to trichodermin,NOUN | ADP | PROPN
40377,GO:2000410,regulation of thymocyte migration,NOUN | ADP | NOUN | NOUN
40378,GO:0098928,presynaptic signal transduction,ADJ | NOUN | NOUN
40379,GO:0004996,thyroid-stimulating hormone receptor activity,ADJ | NOUN | NOUN | NOUN
40380,GO:0120094,negative regulation of peptidyl-lysine crotonylation,ADJ | NOUN | ADP | NOUN | NOUN
40381,GO:0001583,detection of chemical stimulus involved in sensory perception of salty taste,NOUN | ADP | ADJ | NOUN | VERB | ADP | ADJ | NOUN | ADP | ADJ | NOUN
40382,GO:1904067,ascr#2 binding,NOUN | NOUN
40383,GO:1900781,fumiquinazoline C biosynthetic process,NOUN | NOUN | ADJ | NOUN
40384,GO:0034270,Cvt complex,NOUN | NOUN
40385,GO:0016847,1-aminocyclopropane-1-carboxylate synthase activity,NOUN | NOUN | NOUN
40386,GO:0021606,accessory nerve maturation,NOUN | NOUN | NOUN
40387,GO:0044384,host outer membrane,NOUN | ADJ | NOUN
40388,GO:0033626,positive regulation of integrin activation by cell surface receptor linked signal transduction,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN | NOUN | VERB | NOUN | NOUN
40389,GO:0086085,cell adhesive protein binding involved in SA cardiac muscle cell-atrial cardiac muscle cell communication,NOUN | ADJ | NOUN | ADJ | ADJ | ADP | NOUN | ADJ | NOUN | NOUN | ADJ | NOUN | NOUN | NOUN
40390,GO:0070792,Hulle cell development,ADJ | NOUN | NOUN
40391,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,NOUN | ADP | ADJ | ADJ | NOUN | NOUN | ADP | NOUN | ADP | NOUN
40392,GO:0006426,glycyl-tRNA aminoacylation,NOUN | NOUN
40393,GO:0009905,ent-copalyl diphosphate synthase activity,NOUN | NOUN | NOUN | NOUN
40394,GO:0090605,submerged biofilm formation,VERB | NOUN | NOUN
40395,GO:0070652,HAUS complex,PROPN | NOUN
40396,GO:1902647,"negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process",ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN
40397,GO:0061523,cilium disassembly,NOUN | NOUN
40398,GO:2000951,regulation of xyloglucan catabolic process,NOUN | ADP | NOUN | ADJ | NOUN
40399,GO:1901008,(S)-scoulerine catabolic process,NOUN | ADJ | NOUN
40400,GO:0070672,response to interleukin-15,NOUN | ADP | NOUN
40401,GO:0061851,leading edge of lamellipodium,ADJ | NOUN | ADP | NOUN
40402,GO:0031248,protein acetyltransferase complex,NOUN | NOUN | NOUN
40403,GO:0005694,chromosome,NOUN
40404,GO:0036259,aerobic raffinose catabolic process,ADJ | ADJ | ADJ | NOUN
40405,GO:0014883,transition between fast and slow fiber,NOUN | ADP | ADJ | CCONJ | ADJ | NOUN
40406,GO:0014719,skeletal muscle satellite cell activation,ADJ | NOUN | NOUN | NOUN | NOUN
40407,GO:0022000,forebrain induction by the anterior neural ridge,NOUN | NOUN | ADP | DET | ADJ | ADJ | NOUN
40408,GO:0031032,actomyosin structure organization,NOUN | NOUN | NOUN
40409,GO:0061533,"norepinephrine secretion, neurotransmission",NOUN | NOUN | NOUN
40410,GO:0102191,"4alpha-carboxy-5alpha-cholesta-7,24-dien-3beta-ol dehydrogenase/C4-decarboxylase activity",NOUN | NOUN | NOUN
40411,GO:0016282,eukaryotic 43S preinitiation complex,ADJ | NOUN | NOUN | ADJ
40412,GO:0034807,"4,5-dihydroxybenzo(a)pyrene methyltransferase activity",NOUN | NOUN | NOUN
40413,GO:1901407,regulation of phosphorylation of RNA polymerase II C-terminal domain,NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN
40414,GO:0031957,very long-chain fatty acid-CoA ligase activity,ADV | ADJ | ADJ | NOUN | NOUN | NOUN
40415,GO:0009913,epidermal cell differentiation,ADJ | NOUN | NOUN
40416,GO:0070043,rRNA (guanine-N7-)-methyltransferase activity,NOUN | NOUN | NOUN
40417,GO:0030755,quercetin 3-O-methyltransferase activity,NOUN | NOUN | NOUN
40418,GO:0009001,serine O-acetyltransferase activity,NOUN | NOUN | NOUN
40419,GO:1990889,H4K20me3 modified histone binding,NOUN | VERB | NOUN | NOUN
40420,GO:0060130,thyroid-stimulating hormone-secreting cell development,ADJ | NOUN | NOUN | NOUN
40421,GO:0050952,sensory perception of electrical stimulus,ADJ | NOUN | ADP | ADJ | NOUN
40422,GO:2001225,regulation of chloride transport,NOUN | ADP | NOUN | NOUN
40423,GO:0016126,sterol biosynthetic process,NOUN | ADJ | NOUN
40424,GO:0015128,gluconate transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
40425,GO:0060875,lateral semicircular canal development,ADJ | ADJ | NOUN | NOUN
40426,GO:0010110,"regulation of photosynthesis, dark reaction",NOUN | ADP | NOUN | ADJ | NOUN
40427,GO:1903099,positive regulation of CENP-A containing nucleosome assembly,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
40428,GO:0004827,proline-tRNA ligase activity,NOUN | NOUN | NOUN
40429,GO:0003165,Purkinje myocyte development,NOUN | NOUN | NOUN
40430,GO:0006152,purine nucleoside catabolic process,NOUN | NOUN | ADJ | NOUN
40431,GO:1900677,positive regulation of F-9775B biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
40432,GO:0044070,regulation of anion transport,NOUN | ADP | NOUN | NOUN
40433,GO:0002632,negative regulation of granuloma formation,ADJ | NOUN | ADP | NOUN | NOUN
40434,GO:0015593,allose transmembrane transporter activity,ADJ | NOUN | NOUN | NOUN
40435,GO:0031761,fMet-Leu-Phe receptor binding,NOUN | NOUN | VERB
40436,GO:0098733,hemidesmosome associated protein complex,NOUN | VERB | NOUN | NOUN
40437,GO:0002093,auditory receptor cell morphogenesis,NOUN | NOUN | NOUN | NOUN
40438,GO:0034756,regulation of iron ion transport,NOUN | ADP | NOUN | NOUN | NOUN
40439,GO:0043798,glycerate 2-kinase activity,ADJ | NOUN | NOUN
40440,GO:0097051,establishment of protein localization to endoplasmic reticulum membrane,NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN | NOUN
40441,GO:0032274,gonadotropin secretion,NOUN | NOUN
40442,GO:0061129,negative regulation of positive chemotaxis to cAMP by DIF-2,ADJ | NOUN | ADP | ADJ | NOUN | ADP | NOUN | ADP | NOUN
40443,GO:2000148,regulation of planar cell polarity pathway involved in ventricular septum morphogenesis,NOUN | ADP | ADJ | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN | NOUN
40444,GO:0004802,transketolase activity,NOUN | NOUN
40445,GO:0047778,[citrate-(pro-3S)-lyase] thiolesterase activity,NOUN | NOUN | NOUN
40446,GO:0070098,chemokine-mediated signaling pathway,NOUN | NOUN | NOUN
40447,GO:0070103,regulation of interleukin-6-mediated signaling pathway,NOUN | ADP | NOUN | NOUN | NOUN
40448,GO:1904942,regulation of cardiac ventricle formation,NOUN | ADP | ADJ | NOUN | NOUN
40449,GO:0050122,N-acylhexosamine oxidase activity,NOUN | NOUN | NOUN
40450,GO:0102641,(R)-lactaldehyde dehydrogenase activity,NOUN | NOUN | NOUN
40451,GO:0102155,S-sulfolactate dehydrogenase activity,NOUN | NOUN | NOUN
40452,GO:0030285,integral component of synaptic vesicle membrane,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40453,GO:0008980,propionate kinase activity,ADJ | NOUN | NOUN
40454,GO:0033847,O-phosphoserine sulfhydrylase activity,NOUN | NOUN | NOUN
40455,GO:0016286,small conductance calcium-activated potassium channel activity,ADJ | NOUN | NOUN | NOUN | NOUN | NOUN
40456,GO:0047095,2-hydroxycyclohexanone 2-monooxygenase activity,NOUN | NOUN | NOUN
40457,GO:0052894,norspermine:oxygen oxidoreductase activity,NOUN | NOUN | NOUN
40458,GO:2000518,negative regulation of T-helper 1 cell activation,ADJ | NOUN | ADP | NOUN | NUM | NOUN | NOUN
